post_id,mentor_id,target_level_num,required_education_num,is_open,is_available,capacity,program_enrollment_count,program_popularity_log,spots_left,spots_left_log,required_skill_count,avg_required_skill_level,program_difficulty_score,requirement_set,requirement_level_map,deadline,days_until_deadline,deadline_passed
1052,2942,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,2.6666666666666665,1.6666666666666665,"{112, 114, 110}","{110: 2, 114: 2, 112: 4}",2026-06-24 00:00:00,276,0
1053,4873,2,5,1,1,4,0,0.0,4,1.6094379124341003,3,1.6666666666666667,1.8666666666666667,"{83, 84, 85}","{85: 1, 83: 1, 84: 3}",2026-02-05 00:00:00,137,0
1054,4873,1,3,1,1,3,0,0.0,3,1.3862943611198906,3,1.6666666666666667,1.2666666666666666,"{83, 84, 86}","{84: 1, 86: 1, 83: 3}",2026-07-03 00:00:00,285,0
1057,1244,2,5,1,1,5,0,0.0,5,1.791759469228055,3,1.6666666666666667,1.8666666666666667,"{76, 78, 79}","{76: 1, 79: 2, 78: 2}",2026-06-28 00:00:00,280,0
1060,340,1,5,1,1,9,0,0.0,9,2.302585092994046,3,2.0,1.4,"{56, 49, 54}","{49: 1, 54: 1, 56: 4}",2026-06-29 00:00:00,281,0
1061,340,2,2,1,1,6,0,0.0,6,1.9459101490553132,3,2.6666666666666665,2.2666666666666666,"{49, 53, 54}","{49: 2, 53: 2, 54: 4}",2026-06-29 00:00:00,281,0
1062,340,1,3,1,1,9,2,1.0986122886681098,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{56, 53, 54}","{53: 1, 54: 2, 56: 2}",2025-10-08 00:00:00,17,0
1063,1058,1,3,1,1,9,0,0.0,9,2.302585092994046,3,2.0,1.4,"{65, 66, 69}","{69: 1, 66: 1, 65: 4}",2026-06-10 00:00:00,262,0
1066,2105,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.2666666666666666,"{76, 77, 79}","{77: 1, 79: 2, 76: 2}",2026-06-22 00:00:00,274,0
1067,2105,2,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.3333333333333335,2.1333333333333333,"{76, 77, 79}","{76: 1, 77: 3, 79: 3}",2026-07-08 00:00:00,290,0
1068,2105,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,2.3333333333333335,1.5333333333333334,"{67, 69, 70}","{67: 2, 70: 2, 69: 3}",2026-05-02 00:00:00,223,0
1069,2500,2,3,1,1,9,0,0.0,9,2.302585092994046,2,2.5,2.2,"{106, 119}","{106: 2, 119: 3}",2026-03-07 00:00:00,167,0
1070,2500,1,3,1,1,9,0,0.0,9,2.302585092994046,3,2.0,1.4,"{124, 126, 127}","{124: 1, 127: 1, 126: 4}",2026-06-22 00:00:00,274,0
1071,2500,2,2,1,1,6,0,0.0,6,1.9459101490553132,2,2.5,2.2,"{106, 108}","{106: 2, 108: 3}",2026-06-24 00:00:00,276,0
1072,2500,2,4,1,1,6,0,0.0,6,1.9459101490553132,2,2.0,2.0,"{106, 119}","{119: 2, 106: 2}",2026-06-25 00:00:00,277,0
1073,1727,1,1,1,1,9,0,0.0,9,2.302585092994046,3,2.3333333333333335,1.5333333333333334,"{18, 20, 14}","{18: 1, 14: 3, 20: 3}",2026-07-08 00:00:00,290,0
1074,1727,1,4,1,1,6,0,0.0,6,1.9459101490553132,2,2.5,1.6,"{33, 34}","{33: 2, 34: 3}",2026-07-05 00:00:00,287,0
1075,1727,2,5,1,1,10,0,0.0,10,2.3978952727983707,3,2.6666666666666665,2.2666666666666666,"{18, 10, 19}","{19: 2, 10: 3, 18: 3}",2026-06-13 00:00:00,265,0
1076,1727,1,4,1,1,9,0,0.0,9,2.302585092994046,2,3.0,1.8000000000000003,"{33, 34}","{33: 2, 34: 4}",2025-10-27 00:00:00,36,0
1077,5452,2,2,1,1,10,0,0.0,10,2.3978952727983707,3,2.0,2.0,"{49, 53, 54}","{53: 1, 49: 2, 54: 3}",2025-10-13 00:00:00,22,0
1078,5452,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{40, 41, 42}","{42: 1, 41: 1, 40: 2}",2026-01-17 00:00:00,118,0
1080,5134,1,2,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{10, 11, 14}","{14: 1, 10: 1, 11: 2}",2026-06-04 00:00:00,256,0
1082,1999,1,4,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,1.4,"{120, 121, 122}","{121: 2, 120: 2, 122: 2}",2026-07-03 00:00:00,285,0
1084,1999,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{116, 117, 118}","{118: 1, 116: 1, 117: 2}",2026-06-18 00:00:00,270,0
1086,2555,1,5,1,1,10,0,0.0,10,2.3978952727983707,3,1.3333333333333333,1.1333333333333333,"{65, 66, 70}","{66: 1, 65: 1, 70: 2}",2026-07-08 00:00:00,290,0
1087,2555,1,4,1,1,7,0,0.0,7,2.0794415416798357,3,2.6666666666666665,1.6666666666666665,"{83, 85, 86}","{86: 1, 85: 3, 83: 4}",2026-06-15 00:00:00,267,0
1089,3737,2,5,1,1,4,0,0.0,4,1.6094379124341003,3,1.0,1.6,"{32, 33, 30}","{32: 1, 30: 1, 33: 1}",2025-11-17 19:23:00,57,0
1090,3648,1,4,1,1,8,0,0.0,8,2.1972245773362196,2,2.0,1.4,"{33, 44}","{44: 2, 33: 2}",2026-05-07 00:00:00,228,0
1091,3648,2,3,1,1,6,1,0.6931471805599453,5,1.791759469228055,3,2.0,2.0,"{24, 25, 26}","{24: 2, 25: 2, 26: 2}",2025-09-24 04:39:00,3,0
1092,3648,1,4,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.2666666666666666,"{25, 26, 23}","{23: 1, 26: 1, 25: 3}",2026-07-11 00:00:00,293,0
1094,3301,1,2,1,1,5,0,0.0,5,1.791759469228055,3,1.6666666666666667,1.2666666666666666,"{96, 99, 103}","{99: 1, 103: 2, 96: 2}",2026-06-30 00:00:00,282,0
1095,3301,2,3,1,1,10,0,0.0,10,2.3978952727983707,3,2.6666666666666665,2.2666666666666666,"{82, 85, 86}","{85: 2, 82: 3, 86: 3}",2026-01-18 00:00:00,119,0
1096,1847,1,4,1,1,10,0,0.0,10,2.3978952727983707,3,1.3333333333333333,1.1333333333333333,"{56, 48, 51}","{56: 1, 51: 1, 48: 2}",2026-06-22 00:00:00,274,0
1101,2568,1,3,1,1,9,1,0.6931471805599453,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{72, 73, 71}","{71: 1, 72: 1, 73: 2}",2025-11-03 00:00:00,43,0
1102,2568,1,2,1,1,6,0,0.0,6,1.9459101490553132,3,2.0,1.4,"{80, 76, 77}","{77: 1, 76: 2, 80: 3}",2026-06-17 00:00:00,269,0
1103,2568,1,4,1,1,10,0,0.0,10,2.3978952727983707,3,1.6666666666666667,1.2666666666666666,"{72, 73, 71}","{71: 1, 73: 2, 72: 2}",2026-07-07 00:00:00,289,0
1105,4086,2,1,1,1,12,4,1.6094379124341003,8,2.1972245773362196,3,1.6666666666666667,1.8666666666666667,"{44, 37, 39}","{44: 1, 39: 2, 37: 2}",2025-12-08 00:00:00,78,0
1107,499,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{65, 67, 69}","{65: 1, 69: 2, 67: 3}",2026-07-13 00:00:00,295,0
1108,1164,2,2,1,1,5,1,0.6931471805599453,4,1.6094379124341003,3,1.3333333333333333,1.7333333333333334,"{40, 42, 37}","{37: 1, 40: 1, 42: 2}",2026-07-13 00:00:00,295,0
1110,2603,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{36, 44, 47}","{47: 1, 44: 1, 36: 2}",2026-06-06 00:00:00,258,0
1111,2603,1,1,1,1,4,0,0.0,4,1.6094379124341003,3,1.6666666666666667,1.2666666666666666,"{33, 30, 31}","{33: 1, 30: 2, 31: 2}",2025-10-11 00:00:00,20,0
1112,2603,1,2,1,1,10,0,0.0,10,2.3978952727983707,3,3.0,1.8000000000000003,"{33, 30, 31}","{30: 2, 33: 3, 31: 4}",2026-06-13 00:00:00,265,0
1113,1855,1,1,1,1,5,0,0.0,5,1.791759469228055,3,1.3333333333333333,1.1333333333333333,"{125, 126, 127}","{125: 1, 126: 1, 127: 2}",2026-06-30 00:00:00,282,0
1114,1855,2,5,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.8666666666666667,"{120, 121, 122}","{122: 1, 120: 1, 121: 3}",2026-04-15 00:00:00,206,0
1115,1855,2,4,1,1,8,2,1.0986122886681098,6,1.9459101490553132,3,2.0,2.0,"{125, 126, 127}","{126: 1, 125: 2, 127: 3}",2025-12-02 00:00:00,72,0
1116,1855,1,3,1,1,5,1,0.6931471805599453,4,1.6094379124341003,3,1.3333333333333333,1.1333333333333333,"{104, 106, 107}","{104: 1, 106: 1, 107: 2}",2025-11-03 00:00:00,43,0
1117,2443,1,1,1,1,10,0,0.0,10,2.3978952727983707,2,2.0,1.4,"{116, 119}","{119: 1, 116: 3}",2026-06-29 00:00:00,281,0
1119,2443,2,2,1,1,6,0,0.0,6,1.9459101490553132,2,3.0,2.4000000000000004,"{108, 119}","{108: 2, 119: 4}",2026-04-07 00:00:00,198,0
1120,561,1,3,1,1,5,0,0.0,5,1.791759469228055,3,3.0,1.8000000000000003,"{124, 125, 126}","{126: 2, 124: 3, 125: 4}",2026-06-28 00:00:00,280,0
1122,561,1,3,1,1,10,0,0.0,10,2.3978952727983707,3,2.6666666666666665,1.6666666666666665,"{113, 114, 111}","{111: 1, 113: 3, 114: 4}",2026-06-18 00:00:00,270,0
1124,1853,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{82, 84, 85}","{84: 1, 82: 2, 85: 2}",2026-06-09 00:00:00,261,0
1126,3478,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{10, 19, 13}","{13: 1, 10: 2, 19: 3}",2026-07-10 00:00:00,292,0
1127,3478,1,1,1,1,9,2,1.0986122886681098,7,2.0794415416798357,3,1.0,1.0,"{10, 19, 13}","{10: 1, 19: 1, 13: 1}",2025-10-31 00:00:00,40,0
1131,2883,2,1,1,1,5,0,0.0,5,1.791759469228055,2,2.5,2.2,"{65, 69}","{65: 2, 69: 3}",2026-06-14 00:00:00,266,0
1143,5265,2,4,1,1,4,0,0.0,4,1.6094379124341003,2,3.0,2.4000000000000004,"{66, 70}","{66: 2, 70: 4}",2026-06-07 00:00:00,259,0
1146,5265,1,4,1,1,9,0,0.0,9,2.302585092994046,3,2.3333333333333335,1.5333333333333334,"{89, 91, 95}","{95: 2, 89: 2, 91: 3}",2026-05-31 00:00:00,252,0
1147,806,1,3,1,1,7,0,0.0,7,2.0794415416798357,2,3.0,1.8000000000000003,"{64, 74}","{64: 2, 74: 4}",2026-06-26 00:00:00,278,0
1148,5066,1,3,1,1,5,1,0.6931471805599453,4,1.6094379124341003,3,1.6666666666666667,1.2666666666666666,"{1, 3, 5}","{5: 1, 1: 1, 3: 3}",2025-10-05 00:00:00,14,0
1149,1128,1,3,1,1,8,0,0.0,8,2.1972245773362196,3,2.6666666666666665,1.6666666666666665,"{33, 35, 31}","{33: 1, 35: 3, 31: 4}",2026-07-07 00:00:00,289,0
1152,3964,2,1,1,1,7,4,1.6094379124341003,3,1.3862943611198906,3,1.6666666666666667,1.8666666666666667,"{33, 30, 31}","{31: 1, 30: 1, 33: 3}",2025-10-10 00:00:00,19,0
1153,3964,1,4,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{8, 1, 5}","{1: 1, 5: 1, 8: 2}",2026-06-19 00:00:00,271,0
1154,959,1,3,1,1,3,0,0.0,3,1.3862943611198906,3,2.0,1.4,"{104, 105, 106}","{105: 2, 106: 2, 104: 2}",2026-06-18 00:00:00,270,0
1157,959,2,4,1,1,8,0,0.0,8,2.1972245773362196,3,2.6666666666666665,2.2666666666666666,"{104, 105, 106}","{105: 2, 104: 3, 106: 3}",2026-06-12 00:00:00,264,0
1158,5050,1,1,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,1.4,"{11, 20, 13}","{11: 1, 20: 1, 13: 4}",2026-07-08 00:00:00,290,0
1159,5050,1,4,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{26, 22, 23}","{26: 1, 23: 1, 22: 2}",2026-06-15 00:00:00,267,0
1160,5050,1,1,1,1,9,0,0.0,9,2.302585092994046,3,2.3333333333333335,1.5333333333333334,"{11, 20, 21}","{20: 1, 21: 2, 11: 4}",2026-06-09 00:00:00,261,0
1161,5050,1,4,1,1,4,0,0.0,4,1.6094379124341003,3,2.0,1.4,"{11, 20, 21}","{20: 1, 21: 1, 11: 4}",2026-05-30 00:00:00,251,0
1162,5050,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{11, 20, 21}","{21: 1, 11: 2, 20: 3}",2026-06-06 00:00:00,258,0
1163,819,1,5,1,1,10,0,0.0,10,2.3978952727983707,3,1.6666666666666667,1.2666666666666666,"{32, 34, 31}","{31: 1, 32: 2, 34: 2}",2026-06-23 00:00:00,275,0
1164,819,1,3,1,1,4,0,0.0,4,1.6094379124341003,3,1.3333333333333333,1.1333333333333333,"{32, 34, 31}","{34: 1, 31: 1, 32: 2}",2026-06-28 00:00:00,280,0
1165,819,2,1,1,1,9,0,0.0,9,2.302585092994046,3,2.6666666666666665,2.2666666666666666,"{8, 9, 3}","{8: 1, 3: 3, 9: 4}",2025-10-30 00:00:00,39,0
1166,819,1,5,1,1,5,0,0.0,5,1.791759469228055,3,2.3333333333333335,1.5333333333333334,"{32, 33, 31}","{32: 1, 33: 3, 31: 3}",2026-06-18 00:00:00,270,0
1167,819,1,5,1,1,4,0,0.0,4,1.6094379124341003,3,1.3333333333333333,1.1333333333333333,"{9, 3, 5}","{9: 1, 3: 1, 5: 2}",2026-04-01 00:00:00,192,0
1168,5123,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{80, 77, 78}","{77: 1, 80: 1, 78: 2}",2026-06-10 00:00:00,262,0
1169,5123,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{57, 59, 61}","{59: 1, 57: 2, 61: 3}",2026-06-22 00:00:00,274,0
1170,5123,2,4,1,1,5,0,0.0,5,1.791759469228055,3,2.3333333333333335,2.1333333333333333,"{57, 59, 61}","{61: 1, 59: 2, 57: 4}",2026-04-27 00:00:00,218,0
1171,5123,1,3,1,1,6,1,0.6931471805599453,5,1.791759469228055,3,1.3333333333333333,1.1333333333333333,"{80, 77, 78}","{77: 1, 80: 1, 78: 2}",2025-11-10 00:00:00,50,0
1173,1520,1,5,1,1,7,0,0.0,7,2.0794415416798357,3,1.0,1.0,"{19, 12, 20}","{19: 1, 20: 1, 12: 1}",2026-06-27 00:00:00,279,0
1176,1645,1,5,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,1.4,"{56, 49, 54}","{49: 1, 54: 2, 56: 3}",2026-07-09 00:00:00,291,0
1177,1777,1,3,1,1,4,0,0.0,4,1.6094379124341003,3,2.0,1.4,"{3, 4, 5}","{4: 1, 5: 2, 3: 3}",2025-12-04 00:00:00,74,0
1179,1777,1,4,1,1,5,0,0.0,5,1.791759469228055,3,1.3333333333333333,1.1333333333333333,"{42, 44, 37}","{42: 1, 37: 1, 44: 2}",2026-07-06 00:00:00,288,0
1180,1777,1,4,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{41, 44, 37}","{44: 1, 41: 1, 37: 2}",2026-06-06 00:00:00,258,0
1181,1777,1,5,1,1,6,0,0.0,6,1.9459101490553132,3,2.6666666666666665,1.6666666666666665,"{49, 53, 54}","{49: 2, 54: 3, 53: 3}",2026-07-11 00:00:00,293,0
1182,4815,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{64, 57, 60}","{57: 1, 60: 1, 64: 3}",2026-06-01 00:00:00,253,0
1183,4815,2,5,1,1,5,0,0.0,5,1.791759469228055,3,1.3333333333333333,1.7333333333333334,"{57, 58, 60}","{58: 1, 60: 1, 57: 2}",2026-07-05 00:00:00,287,0
1184,1483,1,1,1,1,6,0,0.0,6,1.9459101490553132,3,2.0,1.4,"{17, 20, 14}","{20: 1, 17: 2, 14: 3}",2026-06-16 00:00:00,268,0
1186,1483,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,1.0,1.0,"{10, 21, 14}","{14: 1, 21: 1, 10: 1}",2026-07-14 00:00:00,296,0
1188,1483,2,3,1,1,9,0,0.0,9,2.302585092994046,3,1.6666666666666667,1.8666666666666667,"{17, 10, 20}","{17: 1, 10: 1, 20: 3}",2026-06-08 00:00:00,260,0
1190,4353,2,5,1,1,9,0,0.0,9,2.302585092994046,3,1.6666666666666667,1.8666666666666667,"{1, 3, 7}","{3: 1, 1: 1, 7: 3}",2026-07-03 00:00:00,285,0
1192,198,2,3,1,1,26,20,3.044522437723423,6,1.9459101490553132,2,1.0,1.6,"{124, 126}","{126: 1, 124: 1}",2025-10-05 01:38:00,14,0
1193,198,1,5,1,1,3,0,0.0,3,1.3862943611198906,3,1.3333333333333333,1.1333333333333333,"{113, 114, 110}","{110: 1, 114: 1, 113: 2}",2026-06-03 00:00:00,255,0
1194,198,1,5,1,1,8,0,0.0,8,2.1972245773362196,2,2.5,1.6,"{124, 126}","{124: 2, 126: 3}",2026-07-08 00:00:00,290,0
1195,198,2,4,1,1,10,0,0.0,10,2.3978952727983707,2,2.0,2.0,"{104, 126}","{126: 2, 104: 2}",2026-06-08 00:00:00,260,0
1196,2456,1,2,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{152, 154, 151}","{154: 1, 151: 1, 152: 4}",2026-06-01 00:00:00,253,0
1197,2456,2,2,1,1,15,12,2.5649493574615367,3,1.3862943611198906,3,1.0,1.6,"{144, 141, 142}","{144: 1, 142: 1, 141: 1}",2025-10-08 04:46:00,17,0
1198,2456,1,5,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{136, 140, 135}","{136: 1, 140: 1, 135: 3}",2026-06-16 00:00:00,268,0
1199,2456,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{136, 140, 135}","{136: 1, 140: 1, 135: 2}",2026-06-20 00:00:00,272,0
1200,2456,2,4,1,1,9,0,0.0,9,2.302585092994046,3,2.3333333333333335,2.1333333333333333,"{144, 141, 142}","{141: 2, 142: 2, 144: 3}",2025-09-26 00:00:00,5,0
1201,4637,2,3,1,1,11,7,2.0794415416798357,4,1.6094379124341003,3,1.6666666666666667,1.8666666666666667,"{33, 29, 31}","{31: 1, 29: 2, 33: 2}",2025-11-26 00:00:00,66,0
1202,4637,1,3,1,1,9,1,0.6931471805599453,8,2.1972245773362196,2,1.5,1.2000000000000002,"{19, 13}","{13: 1, 19: 2}",2025-12-09 00:00:00,79,0
1205,1709,1,2,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,1.4,"{154, 150, 151}","{150: 1, 151: 2, 154: 3}",2026-05-30 00:00:00,251,0
1209,4589,1,3,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{116, 117, 118}","{118: 1, 117: 2, 116: 3}",2026-06-27 00:00:00,279,0
1211,5150,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.2666666666666666,"{43, 37, 38}","{38: 1, 43: 2, 37: 2}",2026-06-03 00:00:00,255,0
1212,2833,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,2.0,1.4,"{18, 13, 14}","{14: 1, 18: 2, 13: 3}",2025-10-28 00:00:00,37,0
1214,2833,1,1,1,1,5,0,0.0,5,1.791759469228055,3,2.0,1.4,"{18, 13, 14}","{18: 1, 14: 2, 13: 3}",2026-07-14 00:00:00,296,0
1219,282,1,5,1,1,4,0,0.0,4,1.6094379124341003,3,2.3333333333333335,1.5333333333333334,"{48, 49, 55}","{48: 1, 55: 2, 49: 4}",2026-06-26 00:00:00,278,0
1220,282,1,5,1,1,8,0,0.0,8,2.1972245773362196,2,2.5,1.6,"{40, 37}","{40: 2, 37: 3}",2026-02-01 00:00:00,133,0
1221,1092,1,1,1,1,4,0,0.0,4,1.6094379124341003,3,1.3333333333333333,1.1333333333333333,"{88, 84, 86}","{86: 1, 84: 1, 88: 2}",2025-09-24 00:00:00,3,0
1223,1092,1,4,1,1,10,0,0.0,10,2.3978952727983707,3,1.0,1.0,"{88, 85, 86}","{85: 1, 88: 1, 86: 1}",2026-06-23 00:00:00,275,0
1224,3192,1,3,1,1,5,0,0.0,5,1.791759469228055,3,2.3333333333333335,1.5333333333333334,"{8, 1, 4}","{4: 1, 8: 3, 1: 3}",2026-05-29 00:00:00,250,0
1225,3192,1,1,1,1,7,0,0.0,7,2.0794415416798357,3,2.0,1.4,"{8, 4, 5}","{5: 1, 8: 1, 4: 4}",2026-06-20 00:00:00,272,0
1226,1021,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{48, 50, 54}","{54: 1, 48: 1, 50: 2}",2026-06-17 00:00:00,269,0
1228,1021,2,5,1,1,6,0,0.0,6,1.9459101490553132,3,2.0,2.0,"{48, 50, 54}","{48: 1, 54: 2, 50: 3}",2026-07-12 00:00:00,294,0
1229,1021,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,2.6666666666666665,1.6666666666666665,"{32, 33, 31}","{32: 2, 31: 3, 33: 3}",2026-06-19 00:00:00,271,0
1230,2902,1,2,1,1,9,0,0.0,9,2.302585092994046,3,1.6666666666666667,1.2666666666666666,"{43, 36, 37}","{37: 1, 36: 2, 43: 2}",2026-07-12 00:00:00,294,0
1232,2902,1,5,1,1,5,0,0.0,5,1.791759469228055,3,1.6666666666666667,1.2666666666666666,"{43, 36, 37}","{43: 1, 36: 1, 37: 3}",2026-06-20 00:00:00,272,0
1233,2902,2,5,1,1,4,0,0.0,4,1.6094379124341003,3,1.6666666666666667,1.8666666666666667,"{43, 36, 37}","{37: 1, 43: 2, 36: 2}",2025-11-01 00:00:00,41,0
1234,2902,2,5,1,1,3,0,0.0,3,1.3862943611198906,2,2.5,2.2,"{9, 5}","{9: 1, 5: 4}",2026-05-31 00:00:00,252,0
1239,5270,1,2,1,1,9,0,0.0,9,2.302585092994046,3,1.6666666666666667,1.2666666666666666,"{49, 54, 55}","{54: 1, 49: 1, 55: 3}",2026-07-14 00:00:00,296,0
1240,5270,1,3,1,1,3,0,0.0,3,1.3862943611198906,3,2.3333333333333335,1.5333333333333334,"{48, 49, 54}","{48: 2, 54: 2, 49: 3}",2026-02-24 00:00:00,156,0
1241,1504,1,3,1,1,5,0,0.0,5,1.791759469228055,3,1.6666666666666667,1.2666666666666666,"{24, 25, 23}","{25: 1, 23: 2, 24: 2}",2026-07-06 00:00:00,288,0
1247,5064,1,2,1,1,6,0,0.0,6,1.9459101490553132,3,1.6666666666666667,1.2666666666666666,"{36, 44, 39}","{44: 1, 39: 1, 36: 3}",2026-06-24 00:00:00,276,0
1249,5064,1,3,1,1,6,1,0.6931471805599453,5,1.791759469228055,2,1.5,1.2000000000000002,"{3, 23}","{23: 1, 3: 2}",2025-10-13 00:00:00,22,0
1252,2703,1,5,1,1,9,0,0.0,9,2.302585092994046,3,1.0,1.0,"{104, 108, 109}","{108: 1, 109: 1, 104: 1}",2026-06-29 00:00:00,281,0
1253,2703,1,4,1,1,6,0,0.0,6,1.9459101490553132,3,1.0,1.0,"{120, 121, 123}","{121: 1, 120: 1, 123: 1}",2026-06-26 00:00:00,278,0
1254,445,2,4,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.7333333333333334,"{88, 85, 86}","{88: 1, 85: 1, 86: 2}",2026-07-11 00:00:00,293,0
1255,445,1,3,1,1,10,0,0.0,10,2.3978952727983707,2,2.5,1.6,"{73, 71}","{71: 2, 73: 3}",2026-06-21 00:00:00,273,0
1257,2194,1,5,1,1,6,0,0.0,6,1.9459101490553132,3,2.6666666666666665,1.6666666666666665,"{96, 97, 103}","{96: 2, 97: 3, 103: 3}",2026-06-10 00:00:00,262,0
1258,2194,1,1,1,1,7,0,0.0,7,2.0794415416798357,3,1.6666666666666667,1.2666666666666666,"{58, 59, 60}","{60: 1, 59: 2, 58: 2}",2026-07-14 00:00:00,296,0
1260,2194,1,5,1,1,8,0,0.0,8,2.1972245773362196,3,1.0,1.0,"{96, 97, 103}","{97: 1, 103: 1, 96: 1}",2026-01-17 00:00:00,118,0
1262,2923,1,5,1,1,6,0,0.0,6,1.9459101490553132,3,1.0,1.0,"{113, 110, 111}","{113: 1, 110: 1, 111: 1}",2026-06-07 00:00:00,259,0
1263,2923,2,3,1,1,8,0,0.0,8,2.1972245773362196,3,1.6666666666666667,1.8666666666666667,"{124, 125, 126}","{124: 1, 125: 1, 126: 3}",2026-06-29 00:00:00,281,0
1264,2923,2,5,1,1,10,0,0.0,10,2.3978952727983707,3,1.6666666666666667,1.8666666666666667,"{112, 110, 111}","{112: 1, 110: 2, 111: 2}",2026-07-12 00:00:00,294,0
1268,2182,1,3,1,1,6,0,0.0,6,1.9459101490553132,3,1.3333333333333333,1.1333333333333333,"{46, 44, 38}","{46: 1, 44: 1, 38: 2}",2026-06-06 00:00:00,258,0
1269,2182,1,1,1,1,8,0,0.0,8,2.1972245773362196,3,2.0,1.4,"{10, 20, 21}","{10: 1, 20: 2, 21: 3}",2026-07-03 00:00:00,285,0
1270,2182,1,3,1,1,9,1,0.6931471805599453,8,2.1972245773362196,3,1.6666666666666667,1.2666666666666666,"{44, 46, 36}","{44: 1, 46: 2, 36: 2}",2025-12-17 00:00:00,87,0
1272,1881,1,5,1,1,10,0,0.0,10,2.3978952727983707,3,2.0,1.4,"{44, 37, 38}","{37: 1, 44: 2, 38: 3}",2026-02-17 00:00:00,149,0
1274,3841,1,5,1,1,8,0,0.0,8,2.1972245773362196,2,1.5,1.2000000000000002,"{48, 53}","{53: 1, 48: 2}",2025-11-16 00:00:00,56,0
1275,3841,2,5,1,1,10,0,0.0,10,2.3978952727983707,2,3.0,2.4000000000000004,"{8, 6}","{6: 3, 8: 3}",2026-06-03 00:00:00,255,0
1277,2890,1,3,1,1,7,0,0.0,7,2.0794415416798357,3,1.3333333333333333,1.1333333333333333,"{116, 118, 119}","{116: 1, 118: 1, 119: 2}",2026-01-17 00:00:00,118,0
1278,2890,1,4,1,1,10,2,1.0986122886681098,8,2.1972245773362196,3,1.3333333333333333,1.1333333333333333,"{124, 125, 126}","{124: 1, 125: 1, 126: 2}",2025-11-28 00:00:00,68,0
1279,4650,1,4,1,1,6,1,0.6931471805599453,5,1.791759469228055,3,2.3333333333333335,1.5333333333333334,"{9, 3, 5}","{3: 2, 9: 2, 5: 3}",2025-12-04 00:00:00,74,0
1280,4650,1,1,1,1,6,0,0.0,6,1.9459101490553132,3,2.3333333333333335,1.5333333333333334,"{9, 4, 5}","{5: 2, 4: 2, 9: 3}",2026-01-12 00:00:00,113,0
1282,1151,1,3,1,1,10,0,0.0,10,2.3978952727983707,3,2.3333333333333335,1.5333333333333334,"{33, 29, 31}","{31: 2, 33: 2, 29: 3}",2026-06-27 00:00:00,279,0
1283,1151,1,2,1,1,5,0,0.0,5,1.791759469228055,3,3.0,1.8000000000000003,"{24, 25, 27}","{27: 2, 24: 3, 25: 4}",2026-06-13 00:00:00,265,0
