FeedbackId,MentorshipId,MenteeProfileId,MentorProfileId,Rating,Comment,CreatedAt
836,2205,2628,441,5,Halfway through and I’ve learned more here than in a year of self-study.,2024-06-11 00:00:00
837,950,3833,1464,5,احسن حاجه ان المينتور بيدينا Real-world scenarios مش Helo World,2026-03-17 00:00:00
838,740,4494,1124,5,الرود ماب شامله مشاريع Real-world مش مجرد To-do aps تافه,2025-05-13 00:00:00
839,1109,5381,807,5,المينتور بيفهمنا الـ Why قبل الـ How وده اهم حاجه,2025-07-14 00:00:00
840,538,2845,1018,3,Halfway through and I’m stil not sure if this was the best use of my time.,2025-11-26 00:00:00
841,2590,5256,651,5,حبيت جداً الـ Comunity بتاعنا، بقينا صحاب وبنساعد بعض بجد,2026-01-24 00:00:00
842,851,2975,889,5,التاسكات فيها افكار creative جداً وبتخلي الواحد يشغل دماغه,2025-05-14 00:00:00
843,79,1719,881,4,The mentor’s practical tips on performance saved my project. Thanks!,2026-01-02 00:00:00
844,3091,4952,499,5,انا في نص المينتورشيب وبجد المينتور بيفتح عيونا علي تفاصيل دقيقه جداً,2025-07-12 00:00:00
845,2768,4234,601,5,The roadmap is a perfect guide for anyone transitioning into tech.,2025-12-03 00:00:00
846,3011,2928,186,5,المينتور دايماً بيشارك معانا لينكات ومقالات مفيده بره المنهج,2025-10-28 00:00:00
847,1081,2209,680,4,انا في نص الطريق وحاس اني بكتب كود Clean & Maintainable,2024-11-24 00:00:00
848,2453,2618,1294,5,The mentor is so suportive; he treats our bugs as his own problems.,2024-09-16 00:00:00
849,360,4444,1237,5,انا دلوقتي في الاسبوع الـ 1 وبجد مش عايز الرحله دي تنتهي ابداً,2025-12-15 00:00:00
850,2341,4975,13,5,I am halfway through and I finaly learned how to think like a dev.,2025-03-27 00:00:00
851,220,2691,881,3,الرود ماب تقليديه، نصيحتي شوف يوتيوب لو عايز حاجه سريعه وخفيفه,2025-10-21 00:00:00
852,1283,2366,1396,4,المينتور بيعرف يوصل المعلومه التقنيه المعقده بتبسيط حد فاهم المطبخ,2025-10-31 00:00:00
853,880,3039,1118,5,لسه مخلص والـ Project بتاعي بقا Production-ready بجد شابوه,2024-12-01 00:00:00
854,1687,3682,796,5,المينتور صنايعي شاطر، بيفهمنا ازاي الـ Code بيتحول لـ Money بجد,2025-10-12 00:00:00
855,634,1640,1476,5,Just finished! The graduation project was a real beast and I nailed it.,2026-02-16 00:00:00
856,1575,4645,1234,4,الكورس ده احسن استثمار عملته لنفسي السنه دي بجد,2025-11-27 00:00:00
857,1462,5199,232,5,The mentor is a powerhouse of knowledge. His experience with high-trafic aps is legendary.,2024-09-27 00:00:00
858,2653,4887,107,2,The mentor is skilled but the match just wasn't right for me,2025-05-19 00:00:00
859,3251,4000,883,3,كنسلت لان المينتور بدا يدخل في مواضيع متقدمه من غير مراجعه الي فات,2025-09-20 00:00:00
860,2972,2002,1228,4,I just finished the program and I fel ready for the job market.,2026-02-08 00:00:00
861,325,4612,32,1,Had trouble reaching the mentor when I needed help,2025-10-06 00:00:00
862,835,3699,672,5,المينتور مبيجاملش حد، وده بيخلينا نعرف مستوانا الحقيقي بدون تجميل,2025-10-27 00:00:00
863,601,4004,970,5,The mentor’s insights into database optimization saved my company’s ap from crashing.,2025-05-22 00:00:00
864,1011,1931,711,5,المينتور بيدينا Case Studies من مشاريع حقيقيه فشلت ونجحت وليه,2025-12-01 00:00:00
865,1279,2370,1492,4,بجد كورس يستحق كل مليم دفعته فيه والزياده كمان,2025-04-26 00:00:00
866,263,3997,460,3,"The mentor is profesional, but the sesions are a bit to formal.",2025-08-28 00:00:00
867,1609,1715,1312,4,السيشنز الايف فيها قيمه تقنيه عاليه جداً، المينتور ما قصر,2025-08-07 00:00:00
868,3004,3765,169,5,The roadmap covers al the modern tols used in the industry today.,2025-12-20 00:00:00
869,358,3096,555,3,المينتور متمكن بس اسلوبه في الشرح شوي جامد ومل صراحه,2025-09-27 00:00:00
870,898,3836,525,5,المينتور بيدينا الـ SOLID principles بامثله واقعيه من سوق العمل,2026-04-05 00:00:00
871,1357,3100,1100,1,The mentor's teaching style didn't match my learning needs,2025-02-16 00:00:00
872,490,4272,336,5,مكنتش متخيل ان الـ Data Structure مكن تشرح بالبساطه دي,2025-11-09 00:00:00
873,1252,3080,216,5,الشرح بالعاميه المصريه خلي المعلومه قريبه لقلب ومفهومه,2026-01-04 00:00:00
874,1447,1923,441,4,لسه مخلص والـ Portfolio بتاعي بقا فيه Solid projects بجد,2024-07-20 00:00:00
875,2737,2493,785,3,المينتور وضح ان الـ Asignment ده اختياري لي حاب يطور نفسه اكتر,2025-06-13 00:00:00
876,2925,3197,1393,5,The roadmap is so logical; it fels like building blocks for a carer.,2026-03-11 00:00:00
877,324,1859,357,5,المينتور بيعلمنا ازاي نذاكر صح، ودي اهم نصيحه خدتها في الكورس,2025-08-10 00:00:00
878,201,2787,686,5,المينتور بيشرح الـ Performance Optimization باسلوب حد عاصر الكود,2026-01-13 00:00:00
879,322,2379,1498,5,لقد وفقني اله لهذا الكورس، المينتور بجد Legendary في مجاله,2025-12-18 00:00:00
880,1648,5411,734,5,Just finished! I now have a solid understanding of how to design secure and robust APIs.,2025-11-29 00:00:00
881,1920,5397,365,5,المينتور متواضع جداً وبيساعدنا حتي بعد ما خلصنا المينتورشيب رسمياً,2025-09-19 00:00:00
882,2336,4447,638,5,المينتور دايماً بيحثنا علي القراءه في الـ Documentation الرسميه,2025-05-26 00:00:00
883,965,2200,349,1,اكتشفت ان الدومين ده مش الي انا شغوف بيه,2025-11-05 00:00:00
884,2067,2261,336,3,"I’m stil in the midle of the proces, so I can't give a final rating yet.",2025-09-21 00:00:00
885,1083,1602,736,5,"I was about to quit, but the mentor’s encouragement kept me going.",2025-10-08 00:00:00
886,862,5021,1330,4,المينتور لسانه لاذع، بس نصيحته هي الي خلتني اتقبل في اول انترفيو,2025-03-22 00:00:00
887,473,3424,979,3,المينتورشيب دي بتعتمد علي نظام الـ Sprints في تسليم المشاريع المطلوبه,2025-01-15 00:00:00
888,748,3017,1326,5,The mentor is a beast! He explains Clean Code like it’s a piece of art.,2025-08-27 00:00:00
889,292,2889,991,4,لسه مخلص وبجد المينتورشيب ذي فرصه لكل واحد يبي يطور نفسه,2025-10-19 00:00:00
890,1342,2349,1428,5,بجد شابوه لمينتور علي الطريقه العبقريه دي في التبسيط,2025-12-29 00:00:00
891,1320,3549,1393,4,المينتور بيفهمنا الـ Best Practices الي الشركات بتطلبها,2025-08-30 00:00:00
892,1903,4452,407,3,المينتور بيستخدم امثله حقيقيه من مواقع زي Amazon او Netflix في شرحه,2025-09-26 00:00:00
893,1918,4059,1359,5,الرود ماب دي هي الي حطت رجلي علي اول الطريق الصح في الـ AI,2025-01-19 00:00:00
894,891,3954,107,3,المينتور بيشرح الـ Security والـ Encryption في التعامل مع بيانات المستخدم,2025-07-05 00:00:00
895,662,4669,686,3,I am halfway through; the content is fine but neds more real-world aps.,2026-01-09 00:00:00
896,957,3098,1093,4,Just finished! I finaly have a solid portfolio to show of to recruiters.,2025-09-29 00:00:00
897,2554,4174,12,5,المينتور متواضع جداً وبيسمع اقتراحاتنا لتطوير الكورس بجد,2026-01-13 00:00:00
898,2514,3028,1488,5,الرود ماب دي خريطه كنز بجد، كل خطوه فيها ليها معني,2025-12-28 00:00:00
899,1537,3848,992,5,المينتور شاطر جداً في الـ Debuging وبيعلمنا الـ Best Practices دايماً,2026-03-12 00:00:00
900,2091,1755,1310,5,المينتور دايماً مبتسم وروحه حلوه وده بيهون علينا ضغط الـ tasks,2024-06-07 00:00:00
901,1671,1687,1423,4,The mentor doesn't just teach syntax; he teaches you how to survive in a real production environment.,2026-01-04 00:00:00
902,1940,4981,125,4,انا في نص الطريق وبنصح الكل يدخل المينتورشيب دي بجد فرصه,2025-12-15 00:00:00
903,2921,2614,709,5,الرود ماب واضحه وكل اسبوع ليه هدف محد بنوصله في الاخر,2026-03-09 00:00:00
904,925,3146,1283,5,الرود ماب شامله كل الاساسيات الي الشركات الكبيره بتسال فيها دايماً,2025-04-08 00:00:00
905,2764,2913,1054,1,The mentor rarely responded to messages on time,2025-07-17 00:00:00
906,1736,4140,833,5,السيشنز الايف فيها Live Coding بنشوف فيه المينتور وهو بيفكر,2025-09-27 00:00:00
907,2695,5250,686,1,Halfway through and I haven't received any fedback on my asignments.,2026-04-19 00:00:00
908,1956,1511,922,4,الرود ماب قويه والمحتوي دسم، المينتورشيب ذي تستاهل كل دقيقه,2025-04-07 00:00:00
909,285,3686,273,5,"Just finished! The roadmap was straight fire 🔥, everything was so clear.",2025-10-09 20:18:48
910,3188,1664,13,3,"The sesions are in the morning, which conflicts with my university.",2025-01-28 00:00:00
911,393,4326,1078,5,انا في نص المينتورشيب وحاس بفرق كبير في سرعه كتابتي لكود,2025-10-17 00:00:00
912,2856,4561,1248,5,المينتور بيدينا Tips في الـ Productivity بتفرق معانا في مذاكره الكود,2025-09-15 00:00:00
913,460,5163,652,5,المينتور بيعلمنا ازاي نستخدم الـ Debuging tols كـ Seniors,2025-08-17 00:00:00
914,3037,2658,1320,5,المينتور بيفهمنا الـ Trade-ofs بين كل حل والتانٍ بذكاء,2025-03-07 00:00:00
915,1724,3338,1017,4,المينتور خبرته في الـ Backend خلتني افهم ازاي الـ Systems الكبيره بتبني,2024-07-21 00:00:00
916,2735,2917,1131,3,Halfway through and I haven't faced any major chalenges yet.,2025-12-14 00:00:00
917,2459,5476,120,4,السيشنز مش بس تعليم، دي دردشه تقنيه بتفتح افاق جديده,2024-11-15 00:00:00
918,3166,1884,1426,5,I just received a job ofer! The mentor's carer coaching sesions were a total game-changer.,2025-08-26 00:00:00
919,1988,4855,517,5,انا دلوقتي في الاسبوع الثامن وبجد المينتورشيب دي نقطه تحول ليا,2024-09-07 00:00:00
920,609,1744,1080,3,المينتور كان بيرد متأخر جداً علي الرسايل,2024-10-22 00:00:00
921,2667,4266,1359,4,السيشنز مسجله وجودتها خرافيه والصوت واضح جداً,2024-12-09 00:00:00
922,1770,5330,1498,5,المنصه فيها جزء لـ Leaderboard بيخلق منافسه حلوه بينا,2025-11-25 00:00:00
923,3139,3825,697,5,المينتور بروفيشينال جداً وبيدينا نصايح في الـ Software Architecture خرافيه,2025-02-23 00:00:00
924,506,5426,1402,5,الرود ماب ناقصه حاجات كتير، بس الي موجود فيها مشروح باتقان مرعب,2025-09-11 00:00:00
925,3078,3232,850,5,حبيت جداً الجروب بتاعنا علي الديسكورد، المينتور صاحي معانا طول اليل,2026-01-18 00:00:00
926,2356,1639,109,1,Found a different area that excites me more,2025-09-08 00:00:00
927,1078,4883,1312,5,لسه مخلص وبقول لكل ربعي: المينتورشيب ذي لا تفوتكم ابد,2025-07-13 00:00:00
928,1581,1524,688,5,المينتور بيشجعنا دايما ومخلي روح التيم عاليه جداً,2025-09-22 00:00:00
929,1716,2421,408,3,المحتوي التقني دقيق بس المينتور بيستخدم مصطلحات صعبه من غير تبسيط,2025-08-20 00:00:00
930,1404,4370,12,5,المينتور متابع معانا الـ Progres اسبوع باسبوع وده مخليني ملتزم جداً,2025-11-04 00:00:00
931,1206,3442,841,3,Halfway through and the mentorship is just midle of the road for me.,2026-02-09 00:00:00
932,2153,4844,361,3,الشرح معقول، لكن المينتور يميل لاطاله في مواضيع جانبيه Of-topic,2025-05-18 00:00:00
933,200,2039,281,5,I just completed the final module and I finaly understand how to build scalable backend systems.,2025-11-26 03:15:13
934,2830,4536,964,3,The mentor is very smart but he often talks about his own company for half the sesion.,2025-10-28 00:00:00
935,2964,2178,1263,5,انا دلوقتي في الاسبوع السادس وحاس بفرق رهيب في مستوايا عن الاول,2025-01-08 00:00:00
