MentorshipRequirementId,ProgramId,TechnologyId,RequiredExperienceLevel
3610,1280,9,intermediate
3611,1281,8,intermediate
3612,1281,4,none
3613,1281,3,intermediate
3614,1282,31,beginner
3615,1282,29,intermediate
3616,1282,33,beginner
3617,1283,25,advanced
3618,1283,24,intermediate
3619,1283,27,beginner
3620,1284,23,none
3621,1284,24,beginner
3622,1284,25,none
3623,1285,29,beginner
3624,1285,31,intermediate
3625,1285,33,beginner
3626,1286,31,intermediate
3627,1286,32,advanced
3628,1286,30,none
3629,1287,10,none
3630,1287,14,none
3631,1287,17,intermediate
3632,1288,30,none
3633,1288,29,beginner
3634,1288,31,beginner
3635,1289,134,none
3636,1289,128,none
3637,1289,133,beginner
3638,1290,103,none
3639,1290,100,beginner
3640,1290,97,beginner
3641,1291,88,beginner
3642,1291,85,beginner
3643,1292,100,none
3644,1292,103,beginner
3645,1292,96,none
3646,1293,67,intermediate
3647,1293,65,beginner
3648,1293,68,none
3649,1294,88,beginner
3650,1295,22,beginner
3651,1296,23,beginner
3652,1296,22,beginner
3653,1297,21,beginner
3654,1297,19,none
3655,1297,20,none
3656,1298,43,none
3657,1298,38,beginner
3658,1298,36,beginner
3659,1299,148,beginner
3660,1299,147,none
3661,1299,149,none
3662,1300,150,none
3663,1300,151,intermediate
3664,1300,154,advanced
3665,1301,154,none
3666,1301,152,beginner
3667,1301,151,intermediate
3668,1302,33,beginner
3669,1302,35,beginner
3670,1303,33,beginner
3671,1304,25,intermediate
3672,1304,24,none
3673,1304,23,intermediate
3674,1305,1,none
3675,1305,8,none
3676,1305,5,none
3677,1306,123,beginner
3678,1306,120,beginner
3679,1307,109,none
3680,1307,104,intermediate
3681,1307,108,beginner
3682,1308,116,none
3683,1308,118,none
3684,1308,117,beginner
3685,1309,109,intermediate
3686,1309,108,beginner
3687,1309,104,none
3688,1310,109,advanced
3689,1310,108,none
3690,1310,104,none
3691,1311,108,intermediate
3692,1311,104,beginner
3693,1311,109,beginner
3694,1312,146,beginner
3695,1312,148,beginner
3696,1312,147,none
3697,1313,146,intermediate
3698,1313,147,none
3699,1313,149,beginner
3700,1314,150,beginner
3701,1314,151,intermediate
3702,1314,152,none
3703,1315,31,intermediate
3704,1315,29,none
3705,1315,32,intermediate
3706,1316,24,none
3707,1316,27,beginner
3708,1316,25,none
3709,1317,27,beginner
3710,1317,23,none
3711,1317,24,advanced
3712,1318,23,intermediate
3713,1318,24,none
3714,1318,25,none
3715,1319,50,none
3716,1319,49,beginner
3717,1319,54,beginner
3718,1320,132,beginner
3719,1321,66,beginner
3720,1321,65,none
3721,1321,69,intermediate
3722,1322,83,intermediate
3723,1322,84,none
3724,1322,86,beginner
3725,1323,84,beginner
3726,1323,87,none
3727,1323,86,none
3728,1324,45,none
3729,1324,42,none
3730,1324,44,none
3731,1325,12,beginner
3732,1325,11,none
3733,1325,20,none
3734,1326,14,none
3735,1326,16,beginner
3736,1326,20,none
3737,1327,16,none
3738,1327,20,beginner
3739,1327,11,none
3740,1328,45,beginner
3741,1328,37,beginner
3742,1328,44,none
3743,1329,117,advanced
3744,1329,116,intermediate
3745,1329,118,beginner
3746,1330,110,intermediate
3747,1330,112,none
3748,1330,114,none
3749,1331,40,intermediate
3750,1331,36,beginner
3751,1331,47,beginner
3752,1332,49,intermediate
3753,1332,54,intermediate
3754,1332,53,intermediate
3755,1333,53,intermediate
3756,1333,54,none
3757,1333,49,intermediate
3758,1334,31,none
3759,1334,35,beginner
3760,1335,31,none
3761,1335,35,beginner
3762,1336,44,advanced
3763,1336,37,beginner
3764,1336,40,beginner
3765,1337,55,advanced
3766,1338,40,none
3767,1338,37,none
3768,1338,44,none
3769,1339,150,beginner
3770,1339,154,intermediate
3771,1339,152,beginner
3772,1340,94,none
3773,1340,95,intermediate
3774,1340,91,none
3775,1341,94,none
3776,1341,95,beginner
3777,1341,91,beginner
3778,1342,64,none
3779,1342,57,beginner
3780,1342,62,beginner
3781,1343,94,none
3782,1343,95,none
3783,1343,91,none
3784,1344,140,none
3785,1344,136,beginner
3786,1344,135,beginner
3787,1345,133,beginner
3788,1345,128,beginner
3789,1345,131,none
3790,1346,17,none
3791,1346,20,intermediate
3792,1346,14,beginner
3793,1347,23,none
3794,1347,28,none
3795,1347,25,none
3796,1348,23,beginner
3797,1348,28,beginner
3798,1348,25,advanced
3799,1349,19,none
3800,1349,18,beginner
3801,1349,17,none
3802,1350,36,intermediate
3803,1350,41,beginner
3804,1350,42,beginner
3805,1351,26,beginner
3806,1351,25,none
3807,1351,24,intermediate
3808,1352,1,beginner
3809,1352,2,none
3810,1352,8,none
3811,1353,14,beginner
3812,1353,12,beginner
3813,1353,13,none
3814,1354,21,beginner
3815,1354,20,beginner
3816,1354,14,beginner
3817,1355,5,advanced
3818,1355,6,none
3819,1355,3,none
3820,1356,14,none
3821,1356,20,none
3822,1356,13,advanced
3823,1357,75,none
3824,1357,72,beginner
3825,1357,71,none
3826,1358,89,beginner
3827,1358,94,beginner
3828,1358,90,intermediate
3829,1359,89,none
3830,1359,95,none
3831,1359,90,none
3832,1360,110,intermediate
3833,1360,113,intermediate
3834,1361,120,beginner
3835,1361,122,beginner
3836,1361,123,intermediate
3837,1362,123,intermediate
3838,1362,122,none
3839,1362,121,beginner
3840,1363,44,none
3841,1363,45,beginner
3842,1363,36,beginner
3843,1364,16,beginner
3844,1364,14,none
3845,1364,20,none
3846,1365,6,beginner
3847,1365,7,none
3848,1365,3,none
3849,1366,18,none
3850,1366,13,beginner
3851,1366,11,none
3852,1367,1,intermediate
3853,1367,8,none
3854,1367,6,intermediate
3855,1368,140,none
3856,1368,139,none
3857,1368,136,none
3858,1369,139,none
3859,1369,136,beginner
3860,1369,138,none
3861,1370,141,beginner
3862,1370,142,none
3863,1370,145,beginner
3864,1371,142,intermediate
3865,1371,145,none
3866,1371,141,advanced
3867,1372,148,none
3868,1372,147,beginner
3869,1372,149,beginner
3870,1373,151,intermediate
3871,1373,154,beginner
3872,1373,153,beginner
3873,1374,120,beginner
3874,1374,123,none
3875,1374,121,intermediate
3876,1375,117,none
3877,1375,119,beginner
3878,1375,118,none
3879,1376,120,beginner
3880,1376,121,beginner
3881,1376,123,beginner
3882,1377,117,beginner
3883,1377,119,beginner
3884,1377,118,none
3885,1378,114,beginner
3886,1378,110,none
3887,1378,113,beginner
3888,1379,113,none
3889,1379,114,none
3890,1379,110,beginner
3891,1380,110,beginner
3892,1380,113,beginner
3893,1380,114,beginner
3894,1381,35,intermediate
3895,1381,30,beginner
3896,1381,31,beginner
3897,1382,25,none
3898,1382,24,none
3899,1382,26,beginner
3900,1383,26,none
3901,1383,25,none
3902,1383,24,none
3903,1384,30,none
3904,1384,32,none
3905,1384,31,beginner
3906,1385,25,beginner
3907,1385,26,none
3908,1385,24,none
3909,1386,33,beginner
3910,1386,31,advanced
3911,1386,35,beginner
3912,1387,43,beginner
3913,1387,40,advanced
3914,1387,37,intermediate
3915,1388,37,beginner
3916,1388,38,beginner
3917,1388,44,intermediate
3918,1389,33,intermediate
3919,1389,35,none
3920,1389,31,none
3921,1390,54,intermediate
3922,1390,48,intermediate
3923,1390,55,beginner
3924,1391,13,beginner
3925,1391,11,none
3926,1391,10,beginner
3927,1392,120,intermediate
3928,1392,123,intermediate
3929,1393,120,beginner
3930,1393,123,intermediate
3931,1394,85,none
3932,1394,84,none
3933,1394,88,beginner
3934,1395,57,beginner
3935,1395,60,intermediate
3936,1395,58,none
3937,1396,85,none
3938,1396,88,beginner
3939,1396,84,none
3940,1397,58,beginner
3941,1397,60,none
3942,1397,57,none
3943,1398,11,intermediate
3944,1398,13,beginner
3945,1398,17,intermediate
3946,1399,17,none
3947,1399,13,none
3948,1399,11,beginner
3949,1400,8,advanced
3950,1400,9,beginner
3951,1400,5,none
3952,1401,35,beginner
3953,1401,31,none
3954,1401,33,intermediate
3955,1402,9,none
3956,1402,3,none
3957,1402,8,beginner
3958,1403,31,beginner
3959,1403,35,beginner
3960,1403,33,beginner
3961,1404,86,advanced
3962,1404,85,none
3963,1404,84,beginner
3964,1405,84,intermediate
3965,1405,85,none
3966,1405,81,beginner
3967,1406,67,beginner
3968,1407,84,beginner
3969,1407,83,none
3970,1407,85,beginner
3971,1408,85,beginner
3972,1408,83,beginner
3973,1408,84,beginner
3974,1409,31,none
3975,1409,35,intermediate
3976,1409,33,none
3977,1410,6,beginner
3978,1410,3,intermediate
3979,1410,1,none
3980,1411,117,none
3981,1411,116,none
3982,1411,118,none
3983,1412,116,beginner
3984,1412,119,beginner
3985,1412,118,none
3986,1413,116,none
3987,1413,119,beginner
3988,1413,118,none
3989,1414,115,beginner
3990,1414,110,none
3991,1415,48,none
3992,1415,51,intermediate
3993,1415,49,none
3994,1416,43,beginner
3995,1416,38,none
3996,1416,44,beginner
3997,1417,43,beginner
3998,1417,44,beginner
3999,1417,38,none
4000,1418,5,intermediate
4001,1418,4,beginner
4002,1419,4,none
4003,1419,5,intermediate
4004,1420,33,none
4005,1420,31,beginner
4006,1420,35,none
4007,1421,19,beginner
4008,1421,10,none
4009,1421,13,beginner
4010,1422,13,intermediate
4011,1422,19,intermediate
4012,1422,10,none
4013,1423,42,none
4014,1423,36,none
4015,1423,46,beginner
4016,1424,42,beginner
4017,1424,36,intermediate
4018,1424,47,beginner
4019,1425,42,beginner
4020,1425,46,beginner
4021,1425,47,beginner
4022,1426,6,beginner
4023,1426,7,beginner
4024,1426,3,none
4025,1427,24,beginner
4026,1427,28,none
4027,1427,23,beginner
4028,1428,7,none
4029,1428,8,intermediate
4030,1428,5,none
4031,1429,13,beginner
4032,1429,20,none
4033,1429,16,beginner
4034,1430,31,intermediate
4035,1430,33,none
4036,1430,35,beginner
4037,1431,31,intermediate
4038,1431,33,none
4039,1431,35,beginner
4040,1432,24,none
4041,1432,26,advanced
4042,1432,22,none
4043,1433,24,none
4044,1433,23,beginner
4045,1433,26,none
4046,1434,22,none
4047,1434,25,intermediate
4048,1434,23,beginner
4049,1435,131,intermediate
4050,1435,128,none
4051,1435,129,intermediate
4052,1436,141,none
4053,1436,145,none
4054,1436,142,intermediate
4055,1437,145,none
4056,1437,142,intermediate
4057,1437,141,advanced
4058,1438,54,beginner
4059,1438,53,beginner
4060,1438,48,beginner
4061,1439,18,none
4062,1439,10,beginner
4063,1440,48,advanced
4064,1440,53,intermediate
4065,1440,54,intermediate
4066,1441,50,none
4067,1441,53,beginner
4068,1441,54,beginner
4069,1442,10,none
4070,1442,18,beginner
4071,1443,18,none
4072,1443,10,none
4073,1444,88,none
4074,1444,85,beginner
4075,1444,86,beginner
4076,1445,61,beginner
4077,1445,57,intermediate
4078,1446,88,none
4079,1446,85,none
4080,1446,84,none
4081,1447,8,advanced
4082,1447,1,intermediate
4083,1447,9,intermediate
4084,1448,32,beginner
4085,1448,31,beginner
4086,1448,29,beginner
4087,1449,17,none
4088,1449,11,beginner
4089,1450,14,advanced
4090,1450,11,beginner
4091,1450,13,none
4092,1451,33,beginner
4093,1451,31,none
4094,1451,29,none
4095,1452,18,beginner
4096,1452,20,none
4097,1452,10,none
4098,1453,18,none
4099,1453,20,none
4100,1453,10,none
4101,1454,24,intermediate
4102,1454,28,beginner
4103,1454,25,none
4104,1455,26,beginner
4105,1455,24,none
4106,1455,23,beginner
4107,1456,24,none
4108,1456,23,none
4109,1456,26,beginner
4110,1457,26,beginner
4111,1457,24,beginner
4112,1457,23,beginner
4113,1458,94,intermediate
4114,1459,33,none
4115,1459,32,beginner
4116,1459,34,none
4117,1460,33,none
4118,1460,32,beginner
4119,1460,31,none
4120,1461,142,beginner
4121,1461,143,none
4122,1461,141,none
4123,1462,141,none
4124,1462,142,none
4125,1462,143,none
4126,1463,129,none
4127,1463,131,none
4128,1463,128,none
4129,1464,141,none
4130,1464,142,beginner
4131,1464,143,intermediate
4132,1465,37,none
4133,1465,36,beginner
4134,1465,44,beginner
4135,1466,36,beginner
4136,1466,37,none
4137,1466,44,intermediate
4138,1467,37,beginner
4139,1467,43,beginner
4140,1467,44,advanced
4141,1468,37,beginner
4142,1468,43,none
4143,1468,36,beginner
4144,1469,59,none
4145,1469,57,none
4146,1469,60,none
4147,1470,60,none
4148,1470,59,intermediate
4149,1470,57,beginner
4150,1471,80,intermediate
4151,1471,76,intermediate
4152,1471,79,none
4153,1472,61,none
4154,1472,60,none
4155,1472,59,intermediate
4156,1473,20,none
4157,1473,13,intermediate
4158,1473,19,none
4159,1474,7,beginner
4160,1474,5,none
4161,1474,8,beginner
4162,1475,2,beginner
4163,1476,26,beginner
4164,1476,27,none
4165,1476,22,beginner
4166,1477,26,intermediate
4167,1477,25,advanced
4168,1477,27,intermediate
4169,1478,26,beginner
4170,1478,27,beginner
4171,1478,24,none
4172,1479,135,none
4173,1479,140,beginner
4174,1479,136,beginner
4175,1480,146,none
4176,1480,147,none
4177,1480,149,none
4178,1481,140,none
4179,1481,135,intermediate
4180,1481,136,beginner
4181,1482,148,none
4182,1482,147,intermediate
4183,1482,146,beginner
4184,1483,84,none
4185,1483,85,beginner
4186,1483,88,none
4187,1484,18,none
4188,1484,13,beginner
4189,1484,10,intermediate
4190,1485,32,beginner
4191,1485,35,none
4192,1485,33,intermediate
4193,1486,10,beginner
4194,1486,13,beginner
4195,1486,18,intermediate
4196,1487,14,intermediate
4197,1487,12,none
4198,1487,20,intermediate
4199,1488,154,beginner
4200,1488,151,beginner
4201,1488,153,intermediate
4202,1489,140,none
4203,1489,136,intermediate
4204,1489,137,none
4205,1490,153,advanced
4206,1490,154,beginner
4207,1490,151,none
4208,1491,106,none
4209,1491,104,beginner
4210,1491,105,beginner
4211,1492,113,advanced
4212,1492,111,none
4213,1492,114,beginner
4214,1493,140,none
4215,1493,136,advanced
4216,1493,135,none
4217,1494,140,none
4218,1494,135,beginner
4219,1494,136,beginner
4220,1495,142,beginner
4221,1495,141,none
4222,1495,144,none
4223,1496,87,beginner
4224,1496,85,none
4225,1496,86,none
4226,1497,87,none
4227,1497,86,beginner
4228,1497,85,none
4229,1498,86,beginner
4230,1498,85,none
4231,1498,87,beginner
4232,1499,150,none
4233,1499,154,intermediate
4234,1499,151,intermediate
4235,1500,136,intermediate
4236,1500,137,none
4237,1500,135,beginner
4238,1501,16,intermediate
4239,1501,11,intermediate
4240,1502,11,advanced
4241,1502,16,beginner
4242,1503,24,none
4243,1503,23,none
4244,1503,26,beginner
4245,1504,11,advanced
4246,1504,16,none
4247,1505,26,beginner
4248,1505,28,beginner
4249,1505,25,beginner
4250,1506,147,intermediate
4251,1506,148,beginner
4252,1506,146,none
4253,1507,148,advanced
4254,1507,149,beginner
4255,1507,147,intermediate
4256,1508,151,none
4257,1508,154,beginner
4258,1508,150,none
4259,1509,106,none
4260,1509,109,none
4261,1509,104,none
4262,1510,104,beginner
4263,1510,105,beginner
4264,1510,106,none
4265,1511,126,none
4266,1511,125,intermediate
4267,1511,124,none
4268,1512,113,none
4269,1512,111,none
4270,1512,112,intermediate
4271,1513,45,beginner
4272,1513,38,beginner
4273,1514,38,beginner
4274,1514,45,intermediate
4275,1515,27,none
4276,1515,24,none
4277,1515,25,beginner
4278,1516,56,none
4279,1516,51,none
4280,1517,95,none
4281,1517,94,none
4282,1517,89,intermediate
4283,1518,102,none
4284,1518,97,none
4285,1518,103,none
4286,1519,86,beginner
4287,1519,81,beginner
4288,1519,84,none
4289,1520,103,beginner
4290,1520,102,beginner
4291,1520,97,beginner
4292,1521,54,advanced
4293,1521,55,intermediate
4294,1522,3,none
4295,1522,1,intermediate
4296,1522,7,none
4297,1523,129,intermediate
4298,1523,128,beginner
4299,1523,134,advanced
4300,1524,141,none
4301,1524,144,none
4302,1524,142,intermediate
4303,1525,149,none
4304,1525,147,intermediate
4305,1526,139,none
4306,1526,138,none
4307,1526,135,none
4308,1527,151,beginner
4309,1527,154,none
4310,1527,153,intermediate
4311,1528,128,none
4312,1528,131,none
4313,1528,130,none
4314,1529,151,none
4315,1529,153,none
4316,1529,154,none
4317,1530,131,none
4318,1530,128,beginner
4319,1530,130,advanced
4320,1531,131,intermediate
4321,1531,130,beginner
4322,1531,128,intermediate
4323,1532,6,none
4324,1532,5,none
4325,1532,3,beginner
4326,1533,25,none
4327,1533,23,none
4328,1533,24,intermediate
4329,1534,22,none
4330,1534,24,none
4331,1534,23,intermediate
4332,1535,23,none
4333,1535,24,intermediate
4334,1535,25,beginner
4335,1536,124,none
4336,1536,125,beginner
4337,1536,126,beginner
4338,1537,125,beginner
4339,1537,127,beginner
4340,1537,124,none
4341,1538,126,none
4342,1538,127,beginner
4343,1538,124,intermediate
4344,1539,115,beginner
4345,1539,111,intermediate
4346,1539,110,none
4347,1540,40,beginner
4348,1540,42,advanced
4349,1541,18,intermediate
4350,1541,14,beginner
4351,1541,21,none
4352,1542,139,intermediate
4353,1542,135,none
4354,1542,136,beginner
4355,1543,135,beginner
4356,1543,136,beginner
4357,1543,138,beginner
4358,1544,139,beginner
4359,1544,135,intermediate
4360,1545,149,beginner
4361,1545,148,beginner
4362,1545,146,none
4363,1546,148,none
4364,1546,149,none
4365,1546,146,none
4366,1547,152,intermediate
4367,1547,150,none
4368,1547,151,beginner
4369,1548,151,beginner
4370,1548,154,beginner
4371,1548,153,beginner
4372,1549,148,none
4373,1549,146,none
4374,1549,147,beginner
4375,1550,148,none
4376,1550,147,beginner
4377,1550,146,none
4378,1551,128,beginner
4379,1551,133,none
4380,1551,129,beginner
4381,1552,152,intermediate
4382,1552,154,none
4383,1552,151,intermediate
4384,1553,142,advanced
4385,1553,141,beginner
4386,1553,144,beginner
4387,1554,111,beginner
4388,1554,113,none
4389,1554,110,none
4390,1555,119,beginner
4391,1555,117,beginner
4392,1555,118,none
4393,1556,113,none
4394,1556,111,beginner
4395,1556,110,beginner
4396,1557,67,beginner
4397,1557,69,none
4398,1557,70,none
4399,1558,95,beginner
4400,1558,94,beginner
4401,1558,93,intermediate
4402,1559,67,intermediate
4403,1559,69,beginner
4404,1559,66,none
4405,1560,95,beginner
4406,1560,94,none
4407,1560,93,beginner
4408,1561,16,none
4409,1561,14,beginner
4410,1561,10,beginner
4411,1562,32,none
4412,1562,34,none
4413,1562,31,none
4414,1563,32,none
4415,1563,33,none
4416,1563,34,beginner
4417,1564,74,beginner
4418,1564,72,beginner
4419,1564,73,beginner
4420,1565,84,none
4421,1565,88,beginner
4422,1565,86,advanced
4423,1566,89,none
4424,1566,94,beginner
4425,1566,92,none
4426,1567,11,beginner
4427,1567,18,intermediate
4428,1567,15,beginner
4429,1568,13,beginner
4430,1568,10,none
4431,1568,15,beginner
4432,1569,33,none
4433,1569,32,beginner
4434,1569,31,none
4435,1570,32,beginner
4436,1570,31,none
4437,1570,33,beginner
4438,1571,36,beginner
4439,1571,44,none
4440,1571,46,beginner
4441,1572,24,none
4442,1572,25,none
4443,1572,26,advanced
4444,1573,24,intermediate
4445,1573,26,advanced
4446,1573,22,beginner
4447,1574,49,beginner
4448,1574,55,beginner
4449,1574,54,none
4450,1575,59,intermediate
4451,1575,60,intermediate
4452,1575,58,beginner
4453,1576,58,none
4454,1576,59,none
4455,1576,60,none
4456,1577,75,beginner
4457,1577,73,none
4458,1577,72,advanced
4459,1578,2,beginner
4460,1578,4,none
4461,1578,8,none
4462,1579,51,none
4463,1579,53,advanced
4464,1579,48,none
4465,1580,53,beginner
4466,1580,51,none
4467,1580,48,beginner
4468,1581,62,beginner
4469,1581,57,none
4470,1581,60,beginner
4471,1582,76,none
4472,1582,78,none
4473,1582,79,beginner
4474,1583,60,beginner
4475,1583,57,none
4476,1583,62,none
4477,1584,34,none
4478,1584,32,beginner
4479,1584,31,beginner
4480,1585,34,intermediate
4481,1585,32,none
4482,1585,31,intermediate
