CommentId,ProgramId,UserId,CommentText,CreatedAt,IsDeleted
876,1942,2366,Will this mentorship cover advanced Prototyping topics?,2024-08-16 10:00:00,no
877,1942,1514,The description really resonates with me.,2024-08-16 11:00:00,no
878,2586,3995,How much experience is needed in Machine Learning Libraries?,2024-09-09 13:00:00,no
879,3185,258,Mentees should spend extra time practicing Vue.js.,2025-08-31 12:00:00,no
880,1246,1542,Do I need prior knowledge of GitLab CI before joining?,2024-12-01 13:00:00,no
881,1752,965,Strong understanding of MEAN Stack will help mentees succeed.,2025-05-31 14:00:00,no
882,2605,2657,Can someone explain more about NumPy?,2025-10-17 04:00:00,no
883,3015,1501,Will this mentorship cover advanced Apache Airflow topics?,2025-05-28 18:00:00,no
884,3015,4085,I'd appreciate more details on the curriculum.,2025-05-28 13:00:00,no
885,1768,5139,Can someone explain more about OpenCV?,2025-09-12 09:00:00,no
886,1768,3069,Will this mentorship cover advanced OpenCV topics?,2025-09-12 05:00:00,no
887,2141,820,Jenkins is one of the most important skills in this mentorship.,2025-07-02 16:00:00,no
888,1866,861,This mentorship focuses heavily on practical Express.js experience.,2025-10-19 06:00:00,no
889,2028,979,This mentorship focuses heavily on practical Nginx experience.,2025-04-26 11:00:00,no
890,2377,940,MERN Stack is one of the most important skills in this mentorship.,2024-05-12 17:00:00,no
891,1284,1213,Next.js Full Stack is one of the most important skills in this mentorship.,2025-06-04 04:00:00,no
892,1284,4099,How much experience is needed in Next.js Full Stack?,2025-06-04 07:00:00,no
893,1845,803,Strong understanding of REST APIs will help mentees succeed.,2025-10-17 06:00:00,no
894,2843,4001,How much experience is needed in Ansible?,2025-04-14 14:00:00,no
895,527,2681,Will this mentorship cover advanced Excel topics?,2025-08-07 11:00:00,no
896,1099,2080,Can someone explain more about After Effects?,2025-10-14 03:00:00,no
897,1099,3528,Do I need prior knowledge of After Effects before joining?,2025-10-14 12:00:00,no
898,1099,4081,This is perfect for my learning goals.,2025-10-14 13:00:00,no
899,2351,4544,How much experience is needed in Scikit-learn?,2025-07-27 11:00:00,yes
900,2332,4823,Will this mentorship cover advanced High Level Design (HLD) topics?,2025-09-25 01:00:00,no
901,2357,325,BERT is one of the most important skills in this mentorship.,2025-10-05 12:00:00,no
902,542,391,Mentees should spend extra time practicing Scalability & Load Balancing.,2025-09-01 05:00:00,no
903,15,313,InVision is very valuable for real-world projects.,2025-05-28 18:00:00,no
904,335,3776,Can someone explain more about Cinema 4D?,2025-07-16 14:00:00,no
905,2487,2747,Will this mentorship cover advanced LAMP Stack topics?,2025-10-11 14:00:00,no
906,1060,1778,Will this mentorship cover advanced Excel topics?,2024-11-01 09:00:00,no
907,1579,502,Photoshop is very valuable for real-world projects.,2024-08-02 03:00:00,no
908,2097,1763,Is Product Roadmaps beginner friendly for this mentorship?,2025-10-20 08:00:00,no
909,912,2994,Is Next.js beginner friendly for this mentorship?,2025-10-17 06:00:00,no
910,156,3759,Will this mentorship cover advanced Python topics?,2025-08-01 11:00:00,no
911,1120,4591,Do I need prior knowledge of Keras before joining?,2024-11-15 08:00:00,no
912,1120,535,Keras is one of the most important skills in this mentorship.,2024-11-15 13:00:00,no
913,3010,4781,Can someone explain more about MERN Stack?,2025-10-13 04:00:00,no
914,1865,5243,Is .NET / ASP.NET Core beginner friendly for this mentorship?,2025-10-19 08:00:00,no
915,2402,5219,Will this mentorship cover advanced Flutter topics?,2024-10-25 15:00:00,no
916,194,4489,How much experience is needed in InDesign?,2025-04-22 06:00:00,no
917,1324,78,BERT is one of the most important skills in this mentorship.,2025-04-05 09:00:00,no
918,1324,4458,Is BERT beginner friendly for this mentorship?,2025-04-05 12:00:00,no
919,2239,1048,.NET / ASP.NET Core is very valuable for real-world projects.,2025-05-03 14:00:00,yes
920,1982,3731,Is React Native beginner friendly for this mentorship?,2025-10-18 04:00:00,no
921,1945,948,Strong understanding of After Effects will help mentees succeed.,2024-12-21 17:00:00,no
922,1220,3734,Will this mentorship cover advanced Scalability & Load Balancing topics?,2025-09-07 14:00:00,no
923,3096,3088,How much experience is needed in LAMP Stack?,2025-07-10 16:00:00,no
924,754,2506,How much experience is needed in Ansible?,2025-02-15 12:00:00,no
925,2103,4897,Will this mentorship cover advanced Logo Design Tools topics?,2024-05-16 02:00:00,no
926,2246,5182,Will this mentorship cover advanced Django topics?,2025-09-03 06:00:00,no
927,2923,4281,Will this mentorship cover advanced Xamarin topics?,2025-02-07 16:00:00,yes
928,1075,1789,Will this mentorship cover advanced Seaborn topics?,2025-08-27 03:00:00,no
929,1075,747,Strong understanding of Seaborn will help mentees succeed.,2025-08-27 15:00:00,no
930,1554,807,Mentees should spend extra time practicing Jupyter Notebook.,2025-03-28 02:00:00,no
931,139,517,Bootstrap is one of the most important skills in this mentorship.,2025-02-10 16:00:00,no
932,2608,175,Tableau is very valuable for real-world projects.,2025-06-08 04:00:00,no
933,865,2128,Do I need prior knowledge of Next.js before joining?,2025-08-26 07:00:00,no
934,865,5200,Will this mentorship cover advanced Next.js topics?,2025-08-26 02:00:00,no
935,2163,1302,Mentees should spend extra time practicing MEAN Stack.,2024-02-17 07:00:00,no
936,279,5286,Will this mentorship cover advanced Premiere Pro topics?,2025-09-02 17:00:00,yes
937,802,3363,Do I need prior knowledge of Flutter before joining?,2025-04-26 03:00:00,no
938,3055,4952,How much experience is needed in FigJam?,2024-07-09 07:00:00,no
939,2933,3992,"Is Caching (Redis, Memcached) beginner friendly for this mentorship?",2025-06-13 06:00:00,no
940,1304,5170,Will this mentorship cover advanced GitLab CI topics?,2025-06-10 10:00:00,no
941,1359,680,Transformers is very valuable for real-world projects.,2025-05-22 01:00:00,no
942,1511,5279,Can someone explain more about Adobe XD?,2025-08-29 17:00:00,no
943,896,1317,Strong understanding of JavaScript will help mentees succeed.,2025-07-31 08:00:00,no
944,547,4924,Is Trello beginner friendly for this mentorship?,2025-02-26 01:00:00,yes
945,2626,3006,Can someone explain more about SASS / SCSS?,2025-10-20 09:00:00,yes
946,2285,4533,Do I need prior knowledge of Design Patterns before joining?,2025-05-26 11:00:00,no
947,1475,3202,Is Django beginner friendly for this mentorship?,2024-12-11 08:00:00,no
948,1531,170,Mentees should spend extra time practicing Next.js.,2025-10-17 18:00:00,no
949,2612,1323,Strong understanding of User Journey Mapping will help mentees succeed.,2025-08-02 16:00:00,no
950,931,1915,How much experience is needed in Apache Airflow?,2025-01-31 17:00:00,no
951,1718,4864,How much experience is needed in Snowflake?,2024-05-24 14:00:00,no
952,2037,4488,Is Interview Preparation Frameworks beginner friendly for this mentorship?,2025-08-18 05:00:00,no
953,941,5165,How much experience is needed in Adobe XD?,2025-10-14 10:00:00,no
954,2205,1116,This mentorship focuses heavily on practical Excel experience.,2024-10-05 05:00:00,no
955,674,987,Strong understanding of CatBoost will help mentees succeed.,2025-05-08 17:00:00,yes
956,417,5425,How much experience is needed in Career Planning Models?,2025-08-16 12:00:00,yes
957,2794,1577,Do I need prior knowledge of User Journey Mapping before joining?,2025-09-07 05:00:00,yes
958,1664,3895,Is Flutter beginner friendly for this mentorship?,2024-11-03 16:00:00,no
959,1664,1804,"Great mentorship opportunity, very interested.",2024-11-03 01:00:00,no
960,1664,3090,How much experience is needed in Flutter?,2024-11-03 07:00:00,no
961,2154,1789,Is YOLO beginner friendly for this mentorship?,2025-08-25 04:00:00,no
962,2774,522,Mentees should spend extra time practicing SASS / SCSS.,2025-10-16 09:00:00,no
963,2705,1585,Is Low Level Design (LLD) beginner friendly for this mentorship?,2025-01-18 09:00:00,no
964,2349,1505,Can someone explain more about Pitch Deck Tools?,2025-06-11 07:00:00,no
965,1228,138,Mentees should spend extra time practicing Keras.,2025-02-14 15:00:00,no
966,1855,715,This mentorship focuses heavily on practical Vue.js experience.,2024-11-24 05:00:00,yes
967,1665,3374,Will this mentorship cover advanced Kubernetes topics?,2025-05-29 18:00:00,no
968,2600,4808,Will this mentorship cover advanced Confluence topics?,2025-01-23 06:00:00,no
969,2600,1677,Can someone explain more about Confluence?,2025-01-23 10:00:00,no
970,1414,2109,How much experience is needed in Django?,2025-10-01 18:00:00,no
971,866,1524,How much experience is needed in Matplotlib?,2025-09-30 16:00:00,no
972,2780,2626,Will this mentorship cover advanced ClickUp topics?,2024-05-30 12:00:00,yes
973,554,2627,Can someone explain more about Scikit-learn?,2025-09-17 08:00:00,no
974,2899,5430,How much experience is needed in Angular?,2024-12-28 13:00:00,no
975,962,1735,Will this mentorship cover advanced MERN Stack topics?,2025-06-29 08:00:00,no
976,402,5036,Is Django beginner friendly for this mentorship?,2024-11-11 10:00:00,no
977,1658,5486,Can someone explain more about Scikit-learn?,2025-07-18 04:00:00,no
978,1840,2414,Is Keras beginner friendly for this mentorship?,2024-04-12 15:00:00,yes
979,2327,5389,How much experience is needed in Illustrator?,2025-06-14 17:00:00,no
980,2024,4389,Will this mentorship cover advanced InDesign topics?,2024-12-12 12:00:00,no
981,2146,987,Seaborn is one of the most important skills in this mentorship.,2024-07-27 01:00:00,no
982,3125,2531,Do I need prior knowledge of InDesign before joining?,2025-07-13 04:00:00,no
983,529,1078,Mentees should spend extra time practicing Financial Modeling.,2025-08-09 08:00:00,no
984,1404,3099,Can someone explain more about High Level Design (HLD)?,2025-03-08 07:00:00,no
985,2195,4207,Can someone explain more about Transformers?,2025-02-24 17:00:00,no
986,1687,2524,Is Monday.com beginner friendly for this mentorship?,2025-09-27 12:00:00,no
987,1687,4656,Can someone explain more about Monday.com?,2025-09-27 03:00:00,no
988,1461,878,ETL Pipelines is very valuable for real-world projects.,2025-07-25 11:00:00,no
989,477,5183,How much experience is needed in BERT?,2024-10-07 14:00:00,no
990,477,4056,Can someone explain more about BERT?,2024-10-07 16:00:00,no
991,3028,5294,Will this mentorship cover advanced Spring Boot topics?,2025-02-28 16:00:00,no
992,2164,2617,Do I need prior knowledge of MERN Stack before joining?,2024-08-26 05:00:00,no
993,2164,1110,MERN Stack is very valuable for real-world projects.,2024-08-26 17:00:00,no
994,1794,4524,Will this mentorship cover advanced CNNs topics?,2025-05-28 16:00:00,yes
995,2520,4964,Is SWOT Analysis beginner friendly for this mentorship?,2025-07-18 16:00:00,no
996,593,5139,Can someone explain more about Ionic?,2025-10-09 02:00:00,no
997,1098,2051,Can someone explain more about BPMN?,2025-10-12 14:00:00,no
998,2150,2011,Is SQL beginner friendly for this mentorship?,2025-10-21 15:00:00,no
999,1963,2286,Is After Effects beginner friendly for this mentorship?,2025-08-08 18:00:00,no
1000,2080,2370,Will this mentorship cover advanced FigJam topics?,2025-10-10 02:00:00,no
1001,678,1464,This mentorship focuses heavily on practical Xamarin experience.,2025-10-18 02:00:00,no
1002,1135,4641,Can someone explain more about SWOT Analysis?,2025-10-22 18:00:00,no
1003,1029,1384,Low Level Design (LLD) is very valuable for real-world projects.,2025-09-06 02:00:00,no
1004,875,4587,Do I need prior knowledge of TypeScript before joining?,2024-07-02 11:00:00,no
1005,478,40,This mentorship focuses heavily on practical Machine Learning Libraries experience.,2025-07-02 02:00:00,no
1006,1241,4587,Do I need prior knowledge of NestJS before joining?,2024-12-29 18:00:00,no
1007,1241,5078,Is NestJS beginner friendly for this mentorship?,2024-12-29 18:00:00,no
1008,2390,1433,Mentees should spend extra time practicing CSS.,2024-04-21 09:00:00,no
1009,1713,1573,Is Wireframing beginner friendly for this mentorship?,2025-05-29 03:00:00,no
1010,1713,1161,Wireframing is very valuable for real-world projects.,2025-05-29 08:00:00,yes
1011,1934,3691,Will this mentorship cover advanced XGBoost topics?,2024-09-08 01:00:00,no
1012,949,208,Mentees should spend extra time practicing Matplotlib.,2025-10-13 15:00:00,no
1013,633,3595,Is OKRs beginner friendly for this mentorship?,2025-08-13 17:00:00,no
1014,2818,4741,Can someone explain more about SWOT Analysis?,2025-05-14 02:00:00,no
1015,1594,1320,This mentorship focuses heavily on practical Sketch experience.,2025-06-05 13:00:00,no
1016,1594,5147,Will this mentorship cover advanced Sketch topics?,2025-06-05 05:00:00,no
1017,1594,2613,How will the sessions be structured?,2025-06-05 08:00:00,no
1018,205,4971,Is Miro beginner friendly for this mentorship?,2025-08-07 03:00:00,no
1019,555,926,Snowflake is very valuable for real-world projects.,2025-10-20 09:00:00,yes
1020,737,4154,How much experience is needed in Scalability & Load Balancing?,2025-01-22 12:00:00,no
1021,2338,3235,Is Career Planning Models beginner friendly for this mentorship?,2025-03-29 12:00:00,no
1022,1814,3867,How much experience is needed in R?,2025-09-17 16:00:00,no
1023,1101,4210,Will this mentorship cover advanced Flutter topics?,2025-09-08 11:00:00,no
1024,1001,4214,Can someone explain more about CatBoost?,2024-10-17 10:00:00,no
1025,1483,270,InVision is one of the most important skills in this mentorship.,2024-12-11 15:00:00,no
1026,2387,4372,How much experience is needed in BPMN?,2025-07-16 17:00:00,yes
1027,2209,1549,Will this mentorship cover advanced Docker topics?,2024-10-14 18:00:00,no
1028,1643,3690,Is InVision beginner friendly for this mentorship?,2025-06-06 17:00:00,no
1029,1635,995,After Effects is one of the most important skills in this mentorship.,2025-08-22 16:00:00,no
1030,1635,2948,Will this mentorship cover advanced After Effects topics?,2025-08-22 06:00:00,no
1031,125,438,MediaPipe is very valuable for real-world projects.,2025-10-17 07:00:00,no
1032,1468,4713,Do I need prior knowledge of Terraform before joining?,2025-10-12 08:00:00,no
1033,2926,4601,Do I need prior knowledge of Google Cloud Platform before joining?,2025-06-23 06:00:00,no
1034,2926,2593,Can someone explain more about Google Cloud Platform?,2025-06-23 17:00:00,no
1035,272,5017,Is Spring Boot beginner friendly for this mentorship?,2025-06-09 18:00:00,no
1036,1590,3273,Will this mentorship cover advanced SpaCy topics?,2025-04-13 15:00:00,no
1037,2524,920,Mentees should spend extra time practicing GitHub Actions.,2025-06-27 08:00:00,no
1038,2485,3474,Is Monday.com beginner friendly for this mentorship?,2025-09-25 01:00:00,no
1039,2485,356,Monday.com is one of the most important skills in this mentorship.,2025-09-25 02:00:00,no
1040,1947,1155,Hugging Face Transformers is very valuable for real-world projects.,2025-05-09 18:00:00,no
1041,2768,5476,Can someone explain more about Jira?,2025-10-16 07:00:00,no
1042,2725,5299,Is HTML beginner friendly for this mentorship?,2025-07-08 01:00:00,no
1043,431,1976,How much experience is needed in Node.js?,2024-11-05 14:00:00,no
1044,1584,2032,Can someone explain more about Resume Review Tools?,2025-08-06 04:00:00,no
